2023-06-25 14:18: Experiment log path in: ../runs/PEMS08/06-25-14h18m_PEMS08_gode_rnn__embed{10}hid{128}hidhid{128}lyrs{3}lr{0.001}wd{0.001}
2023-06-25 18:47: Train Epoch 144: 0/167 Loss: 14.317154
2023-06-25 18:47: Train Epoch 144: 20/167 Loss: 13.733713
2023-06-25 18:47: Train Epoch 144: 40/167 Loss: 14.094465
2023-06-25 18:47: Train Epoch 144: 60/167 Loss: 14.926829
2023-06-25 18:48: Train Epoch 144: 80/167 Loss: 13.248448
2023-06-25 18:48: Train Epoch 144: 100/167 Loss: 13.560647
2023-06-25 18:48: Train Epoch 144: 120/167 Loss: 15.328227
2023-06-25 18:48: Train Epoch 144: 140/167 Loss: 14.145874
2023-06-25 18:48: Train Epoch 144: 160/167 Loss: 14.722311
2023-06-25 18:48: **********Train Epoch 144: averaged Loss: 14.412325
2023-06-25 18:49: **********Val Epoch 144: average Loss: 16.129330
2023-06-25 18:49: Train Epoch 145: 0/167 Loss: 14.534183
2023-06-25 18:49: Train Epoch 145: 20/167 Loss: 14.045379
2023-06-25 18:49: Train Epoch 145: 40/167 Loss: 14.322997
2023-06-25 18:49: Train Epoch 145: 60/167 Loss: 14.494351
2023-06-25 18:49: Train Epoch 145: 80/167 Loss: 13.710346
2023-06-25 18:50: Train Epoch 145: 100/167 Loss: 13.855209
2023-06-25 18:50: Train Epoch 145: 120/167 Loss: 13.594048
2023-06-25 18:50: Train Epoch 145: 140/167 Loss: 14.496244
2023-06-25 18:50: Train Epoch 145: 160/167 Loss: 13.692683
2023-06-25 18:50: **********Train Epoch 145: averaged Loss: 14.317088
2023-06-25 18:50: **********Val Epoch 145: average Loss: 15.920608
2023-06-25 18:51: Train Epoch 146: 0/167 Loss: 14.156019
2023-06-25 18:51: Train Epoch 146: 20/167 Loss: 14.510307
2023-06-25 18:51: Train Epoch 146: 40/167 Loss: 14.491582
2023-06-25 18:51: Train Epoch 146: 60/167 Loss: 15.443593
2023-06-25 18:51: Train Epoch 146: 80/167 Loss: 14.977316
2023-06-25 18:52: Train Epoch 146: 100/167 Loss: 13.879846
2023-06-25 18:52: Train Epoch 146: 120/167 Loss: 14.084385
2023-06-25 18:52: Train Epoch 146: 140/167 Loss: 15.352479
2023-06-25 18:52: Train Epoch 146: 160/167 Loss: 14.161367
2023-06-25 18:52: **********Train Epoch 146: averaged Loss: 14.377827
2023-06-25 18:52: **********Val Epoch 146: average Loss: 16.021573
2023-06-25 18:52: Train Epoch 147: 0/167 Loss: 14.856967
2023-06-25 18:53: Train Epoch 147: 20/167 Loss: 13.983727
2023-06-25 18:53: Train Epoch 147: 40/167 Loss: 14.558002
2023-06-25 18:53: Train Epoch 147: 60/167 Loss: 15.316369
2023-06-25 18:53: Train Epoch 147: 80/167 Loss: 13.485159
2023-06-25 18:53: Train Epoch 147: 100/167 Loss: 14.857752
2023-06-25 18:54: Train Epoch 147: 120/167 Loss: 14.064437
2023-06-25 18:54: Train Epoch 147: 140/167 Loss: 14.282300
2023-06-25 18:54: Train Epoch 147: 160/167 Loss: 14.044475
2023-06-25 18:54: **********Train Epoch 147: averaged Loss: 14.343036
2023-06-25 18:54: **********Val Epoch 147: average Loss: 15.946294
2023-06-25 18:54: Train Epoch 148: 0/167 Loss: 13.417047
2023-06-25 18:54: Train Epoch 148: 20/167 Loss: 13.409048
2023-06-25 18:55: Train Epoch 148: 40/167 Loss: 14.196608
2023-06-25 18:55: Train Epoch 148: 60/167 Loss: 14.100275
2023-06-25 18:55: Train Epoch 148: 80/167 Loss: 14.439732
2023-06-25 18:55: Train Epoch 148: 100/167 Loss: 14.693395
2023-06-25 18:55: Train Epoch 148: 120/167 Loss: 14.409328
2023-06-25 18:56: Train Epoch 148: 140/167 Loss: 14.848096
2023-06-25 18:56: Train Epoch 148: 160/167 Loss: 15.046807
2023-06-25 18:56: **********Train Epoch 148: averaged Loss: 14.382077
2023-06-25 18:56: **********Val Epoch 148: average Loss: 16.207256
2023-06-25 18:56: Train Epoch 149: 0/167 Loss: 13.925778
2023-06-25 18:56: Train Epoch 149: 20/167 Loss: 13.734580
2023-06-25 18:56: Train Epoch 149: 40/167 Loss: 14.562104
2023-06-25 18:57: Train Epoch 149: 60/167 Loss: 14.346285
2023-06-25 18:57: Train Epoch 149: 80/167 Loss: 14.621629
2023-06-25 18:57: Train Epoch 149: 100/167 Loss: 15.284723
2023-06-25 18:57: Train Epoch 149: 120/167 Loss: 14.504251
2023-06-25 18:57: Train Epoch 149: 140/167 Loss: 13.817572
2023-06-25 18:58: Train Epoch 149: 160/167 Loss: 13.984637
2023-06-25 18:58: **********Train Epoch 149: averaged Loss: 14.410639
2023-06-25 18:58: **********Val Epoch 149: average Loss: 15.883501
2023-06-25 18:58: Train Epoch 150: 0/167 Loss: 13.823507
2023-06-25 18:58: Train Epoch 150: 20/167 Loss: 14.024877
2023-06-25 18:58: Train Epoch 150: 40/167 Loss: 14.177739
2023-06-25 18:58: Train Epoch 150: 60/167 Loss: 13.921290
2023-06-25 18:59: Train Epoch 150: 80/167 Loss: 15.192882
2023-06-25 18:59: Train Epoch 150: 100/167 Loss: 14.519535
2023-06-25 18:59: Train Epoch 150: 120/167 Loss: 13.147529
2023-06-25 18:59: Train Epoch 150: 140/167 Loss: 14.890620
2023-06-25 18:59: Train Epoch 150: 160/167 Loss: 14.329985
2023-06-25 19:00: **********Train Epoch 150: averaged Loss: 14.316868
2023-06-25 19:00: **********Val Epoch 150: average Loss: 16.021711
2023-06-25 19:00: Train Epoch 151: 0/167 Loss: 15.005328
2023-06-25 19:00: Train Epoch 151: 20/167 Loss: 14.829524
2023-06-25 19:00: Train Epoch 151: 40/167 Loss: 14.996883
2023-06-25 19:00: Train Epoch 151: 60/167 Loss: 14.628237
2023-06-25 19:01: Train Epoch 151: 80/167 Loss: 14.030850
2023-06-25 19:01: Train Epoch 151: 100/167 Loss: 14.689797
2023-06-25 19:01: Train Epoch 151: 120/167 Loss: 13.892523
2023-06-25 19:01: Train Epoch 151: 140/167 Loss: 13.462464
2023-06-25 19:01: Train Epoch 151: 160/167 Loss: 14.282991
2023-06-25 19:01: **********Train Epoch 151: averaged Loss: 14.293644
2023-06-25 19:02: **********Val Epoch 151: average Loss: 16.069995
2023-06-25 19:02: Train Epoch 152: 0/167 Loss: 14.085213
2023-06-25 19:02: Train Epoch 152: 20/167 Loss: 15.038355
2023-06-25 19:02: Train Epoch 152: 40/167 Loss: 14.658664
2023-06-25 19:02: Train Epoch 152: 60/167 Loss: 15.067565
2023-06-25 19:02: Train Epoch 152: 80/167 Loss: 14.211174
2023-06-25 19:03: Train Epoch 152: 100/167 Loss: 14.309649
2023-06-25 19:03: Train Epoch 152: 120/167 Loss: 14.699142
2023-06-25 19:03: Train Epoch 152: 140/167 Loss: 13.967272
2023-06-25 19:03: Train Epoch 152: 160/167 Loss: 14.222961
2023-06-25 19:03: **********Train Epoch 152: averaged Loss: 14.275080
2023-06-25 19:03: **********Val Epoch 152: average Loss: 15.931563
2023-06-25 19:03: Train Epoch 153: 0/167 Loss: 14.431436
2023-06-25 19:04: Train Epoch 153: 20/167 Loss: 14.727730
2023-06-25 19:04: Train Epoch 153: 40/167 Loss: 13.629497
2023-06-25 19:04: Train Epoch 153: 60/167 Loss: 13.812280
2023-06-25 19:04: Train Epoch 153: 80/167 Loss: 13.509975
2023-06-25 19:04: Train Epoch 153: 100/167 Loss: 14.648714
2023-06-25 19:05: Train Epoch 153: 120/167 Loss: 13.943766
2023-06-25 19:05: Train Epoch 153: 140/167 Loss: 14.043380
2023-06-25 19:05: Train Epoch 153: 160/167 Loss: 14.623643
2023-06-25 19:05: **********Train Epoch 153: averaged Loss: 14.272764
2023-06-25 19:05: **********Val Epoch 153: average Loss: 15.811985
2023-06-25 19:05: Validation performance didn't improve for 25 epochs. Training stops.
2023-06-25 19:05: Total training time: 286.9797min, best loss: 15.694209
2023-06-25 19:05: Saving current best model to ../runs/PEMS08/06-25-14h18m_PEMS08_gode_rnn__embed{10}hid{128}hidhid{128}lyrs{3}lr{0.001}wd{0.001}/best_model.pth
2023-06-25 19:05: Horizon 01, MAE: 13.25, RMSE: 20.49, MAPE: 9.1361%
2023-06-25 19:05: Horizon 02, MAE: 13.86, RMSE: 21.72, MAPE: 8.7485%
2023-06-25 19:05: Horizon 03, MAE: 14.44, RMSE: 22.78, MAPE: 9.1507%
2023-06-25 19:05: Horizon 04, MAE: 14.82, RMSE: 23.53, MAPE: 9.6188%
2023-06-25 19:05: Horizon 05, MAE: 15.18, RMSE: 24.22, MAPE: 9.9537%
2023-06-25 19:05: Horizon 06, MAE: 15.55, RMSE: 24.83, MAPE: 10.0675%
2023-06-25 19:05: Horizon 07, MAE: 15.97, RMSE: 25.45, MAPE: 9.9483%
2023-06-25 19:05: Horizon 08, MAE: 16.34, RMSE: 25.98, MAPE: 10.1560%
2023-06-25 19:05: Horizon 09, MAE: 16.55, RMSE: 26.34, MAPE: 10.5088%
2023-06-25 19:05: Horizon 10, MAE: 16.71, RMSE: 26.62, MAPE: 10.3462%
2023-06-25 19:05: Horizon 11, MAE: 16.95, RMSE: 26.93, MAPE: 10.7898%
2023-06-25 19:05: Horizon 12, MAE: 17.42, RMSE: 27.55, MAPE: 11.0397%
2023-06-25 19:05: Average Horizon, MAE: 15.59, RMSE: 24.79, MAPE: 9.9553%
